,GeoPoint,Shape,Type,x,y,x1,y1,x2,y2,d0,node_i,node_e,Connected,Feeder,ShapeGPS,Length,xGPS,yGPS,x1GPS,y1GPS,x2GPS,y2GPS,Conductor
L0,"(7774539.62656, 1585769.0208)","[[1585821.4876239796, 7774385.313261017], [1585820.1686965225, 7774386.032562406], [1585801.671808368, 7774396.118960577], [1585801.887195427, 7774460.751822817], [1585777.9937090247, 7774466.691466474], [1585767.3349064388, 7774473.306374157], [1585763.1579005118, 7774487.175953848], [1585764.3909527005, 7774511.414702821], [1585766.1673423026, 7774550.579167841], [1585761.3549064177, 7774571.368326693], [1585729.8153101401, 7774723.670455764], [1585729.8153101401, 7774723.670455764], [1585729.1674653103, 7774726.798123956], [1585749.7499253245, 7774730.911114169], [1585730.2732556062, 7774832.207294815], [1585786.0916549792, 7774842.897982798], [1585788.7167719011, 7774844.69049292], [1585788.7167719011, 7774844.69049292], [1585792.74821024, 7774847.444046066], [1585779.7171288899, 7774910.099178861], [1585774.1733299647, 7774927.6880003], [1585759.0105449816, 7774945.369210837], [1585747.0439215836, 7774951.496056179], [1585727.9321044025, 7774958.0695098145], [1585727.9321044025, 7774958.0695098145], [1585723.072254146, 7774959.740668781], [1585682.0382027559, 7774965.142735413], [1585687.4452400603, 7775017.2000488825], [1585693.2677319688, 7775049.81260339], [1585700.1299847816, 7775075.900648992], [1585717.7944506295, 7775131.348056117], [1585750.1919398122, 7775197.5767975645], [1585769.7307219023, 7775228.85647514], [1585779.1990774714, 7775244.49855296], [1585797.674418323, 7775258.852584063], [1585797.883677619, 7775258.948858533], [1585797.883677619, 7775258.948858533], [1585812.167775909, 7775265.5285167685], [1585826.941545128, 7775270.097017855], [1585830.2032766235, 7775307.343303684], [1585828.394937567, 7775317.381259676], [1585810.420891077, 7775313.545134078], [1585802.0905601752, 7775312.121034647], [1585800.893904504, 7775312.734011812], [1585798.7136704542, 7775315.359639545], [1585738.0622832368, 7775302.110069827], [1585736.6144308718, 7775307.935965663], [1585761.678163901, 7775330.142769395], [1585779.8575222532, 7775345.000400566], [1585802.0439511167, 7775359.820633981], [1585826.2066022637, 7775371.6153543955], [1585856.4091448304, 7775386.3577664085], [1585864.4828986346, 7775392.293538182], [1585864.4828986346, 7775392.293538182], [1585917.1022886373, 7775445.9035472665], [1585964.7502285335, 7775503.570114792], [1585973.0049002406, 7775528.543414221], [1585974.2360991826, 7775552.581665671], [1585966.4392908309, 7775575.703060464], [1585895.4817373145, 7775700.637115731], [1585882.6185193064, 7775717.795421877], [1585878.6579675197, 7775722.843653655], [1585836.9093908472, 7775758.313665785], [1585813.0904895528, 7775782.591445609], [1585796.1909039326, 7775796.780872803], [1585772.3153953482, 7775815.04607018], [1585768.3548436756, 7775820.094296049], [1585763.4693560707, 7775833.167732754], [1585746.6375302456, 7775959.589648405], [1585741.7803562172, 7775975.669358044], [1585734.8529288545, 7775984.753935632], [1585542.9232974604, 7776138.8996805195], [1585514.0289325034, 7776156.209638508], [1585481.193268975, 7776180.573348014], [1585447.393253713, 7776208.953210267], [1585427.534991205, 7776228.181761734], [1585406.6658636425, 7776246.418650468], [1585389.5543140061, 7776261.748102653], [1585381.714799646, 7776268.248179499], [1585377.315062658, 7776271.377859304], [1585377.315062658, 7776271.377859304], [1585373.1838455996, 7776273.186656273], [1585368.902732477, 7776276.0297300145], [1585365.8677666902, 7776277.753430464], [1585362.6441972905, 7776279.448792208], [1585356.3816479566, 7776282.647491849], [1585350.0202047958, 7776285.877144458], [1585343.9115276893, 7776289.030356392], [1585338.95069026, 7776291.270484569], [1585334.056211401, 7776293.315641978], [1585329.3590634607, 7776296.34983337], [1585325.1467509184, 7776299.157211454], [1585319.4752714336, 7776301.801533137], [1585315.3990512607, 7776303.819224209], [1585311.8687170947, 7776306.2647534255], [1585308.694384825, 7776308.858316143], [1585304.8784307502, 7776312.065847775], [1585301.4607659874, 7776315.113462809], [1585299.785354835, 7776317.2826579735], [1585298.866891223, 7776318.962074913], [1585296.2724371846, 7776325.83528066], [1585293.6944149055, 7776331.869784025], [1585291.1454251113, 7776338.232634841], [1585287.1609248882, 7776347.808422793], [1585283.403350505, 7776356.00661228], [1585280.0609075725, 7776363.032876428], [1585276.9054286191, 7776369.355141559], [1585269.7146133515, 7776382.855250801], [1585265.884670391, 7776389.814811887], [1585255.9044837912, 7776407.039074792], [1585243.65044462, 7776427.38770998], [1585234.4375328207, 7776442.721531648], [1585224.2329781307, 7776459.177415041], [1585215.9328508556, 7776472.868925446], [1585211.384687683, 7776480.059424832], [1585207.0890593904, 7776486.265819933], [1585202.0131752577, 7776493.153551706], [1585198.1467553347, 7776497.752094187], [1585194.3185530426, 7776501.815303647], [1585186.6918025422, 7776508.574932988], [1585177.0052537085, 7776515.664856055], [1585169.4560282927, 7776520.372006606], [1585165.7352002056, 7776522.691035959], [1585163.1667024947, 7776524.480630374], [1585154.113158584, 7776531.55277199], [1585148.3965208214, 7776536.503755145], [1585146.2498788373, 7776538.963753957], [1585142.296076993, 7776544.640075352], [1585139.1309421132, 7776549.898470415], [1585137.2873177219, 7776552.960833584], [1585135.1339947958, 7776557.331416789], [1585130.2999272705, 7776565.472264335], [1585127.4736166499, 7776569.540390242], [1585123.7356835003, 7776574.165816858], [1585120.9555238697, 7776577.028309581], [1585112.3920738432, 7776585.002674435], [1585106.3641579084, 7776589.985532635], [1585098.581947024, 7776596.72453617], [1585098.581947024, 7776596.72453617], [1585096.7566237077, 7776598.162739651], [1585093.580318895, 7776601.31035768], [1585091.6566017442, 7776603.275420324], [1585088.4315931262, 7776607.0165664805], [1585084.8329530759, 7776611.315125682], [1585081.4759796984, 7776615.528341356], [1585077.6358397573, 7776620.702703985], [1585073.9418697138, 7776625.865726555], [1585067.5266046084, 7776634.96768194], [1585062.6374005591, 7776642.000975535], [1585059.7290029037, 7776646.516681418], [1585053.443346394, 7776657.532981497], [1585048.7575885921, 7776666.669311026], [1585046.9104476708, 7776670.556231239], [1585041.3813373724, 7776683.022340807], [1585036.9090697719, 7776693.381977263], [1585033.5824135258, 7776701.150458217], [1585030.5278384415, 7776708.211169009], [1585026.98602386, 7776716.3372659655], [1585020.4595486983, 7776730.066742836], [1585017.6530139854, 7776734.4362398945], [1585012.8504625233, 7776740.532032809], [1585005.6878410033, 7776745.886873487], [1584992.710986646, 7776753.278201577], [1584971.1510513101, 7776765.050461396], [1584956.4039357821, 7776773.103064294], [1584955.5140203482, 7776774.064918126], [1584954.0344312214, 7776776.9456413165], [1584951.9626796616, 7776781.030958922], [1584951.728651445, 7776784.38224489], [1584953.1054805156, 7776786.509664655], [1584959.6222275314, 7776794.306904677], [1584960.3727343108, 7776795.312941683], [1584960.680175255, 7776796.2909596], [1584961.1412812828, 7776797.752457205], [1584962.83133025, 7776800.060379136], [1584963.3820699684, 7776800.69154606], [1584963.3820699684, 7776800.69154606], [1584968.518835296, 7776806.676958565], [1584979.8322359826, 7776820.407589556], [1584986.5290096637, 7776828.723137541], [1584990.3688835865, 7776834.323616928], [1584992.2807339346, 7776837.335809175], [1584995.185837446, 7776841.386909636], [1585000.6914732894, 7776849.1582629], [1585004.2193129046, 7776853.605440478], [1585007.373826983, 7776858.863500924], [1585010.3102758424, 7776863.718795361], [1585015.0150348675, 7776871.886151923], [1585020.0410072035, 7776882.65836882], [1585024.3039615413, 7776893.141992677], [1585028.6803827866, 7776906.079087151], [1585030.4836921862, 7776914.786757443], [1585031.5328332887, 7776926.935585028], [1585031.488609003, 7776937.612626915], [1585030.7789463254, 7776955.652252803], [1585028.8025933816, 7776983.683752529], [1585027.6398608647, 7776997.066907648], [1585026.345006192, 7777018.731504563], [1585026.6457676224, 7777019.746643521], [1585027.2354826771, 7777020.257235348], [1585028.8584211888, 7777020.802510822]]",Underground,1585375.133425777,7776083.32004387,1585821.4876239798,7774385.313261017,1585028.8584211888,7777020.802510822,2.2569454153180315,N2587,N3272,True,F17,"[(1.5506946540048585, 45.164258699890325), (1.550677742204859, 45.164264931390306), (1.5504405678048616, 45.164352311890305), (1.5504276377048598, 45.1649325952903), (1.5501229800048604, 45.1649818220903), (1.549986111804863, 45.1650393800903), (1.5499297414048612, 45.16516317899031), (1.5499395132048617, 45.165380995790315), (1.5499525619048629, 45.1657329026903), (1.549886449104861, 45.16591871379031), (1.5494492561048643, 45.167280609990314), (1.5494492561048643, 45.167280609990314), (1.5494402758048649, 45.16730857779031), (1.5497004897048623, 45.167349033390316), (1.5494287450048654, 45.16825508899031), (1.5501345552048613, 45.16836063979033), (1.5501674366048606, 45.168377182390316), (1.5501674366048606, 45.168377182390316), (1.5502179330048627, 45.16840259399032), (1.550037363304863, 45.1689628527903), (1.5499627407048628, 45.1691198076903), (1.5497660166048621, 45.16927594219034), (1.5496126573048645, 45.16932889399031), (1.5493685065048652, 45.169384629190326), (1.5493685065048652, 45.169384629190326), (1.549306422604866, 45.16939879839032), (1.5487843301048656, 45.16944025429032), (1.5488403225048664, 45.16990853289034), (1.5489063065048647, 45.170202315290325), (1.548987070504866, 45.17043770159032), (1.5491978123048662, 45.17093851889033), (1.5495929340048638, 45.17153865439034), (1.5498333349048623, 45.171822823390336), (1.5499497150048611, 45.171964876190344), (1.5501807255048619, 45.17209690979032), (1.550183358104861, 45.17209780999035), (1.550183358104861, 45.17209780999035), (1.550363058404861, 45.17215932899035), (1.5505494615048598, 45.17220287619034), (1.5505818330048602, 45.17253781919035), (1.550556448404859, 45.172627626390344), (1.5503292477048618, 45.17259010549032), (1.5502238626048623, 45.172575892090315), (1.550208525804861, 45.172581189990346), (1.5501802173048618, 45.17260438809032), (1.5494136307048636, 45.17247503529034), (1.5493938412048633, 45.17252708969035), (1.5497065698048624, 45.172730754090324), (1.549933704204864, 45.17286725869034), (1.5502117078048623, 45.17300411419032), (1.5505155290048591, 45.17311414579032), (1.550895297704859, 45.173251675090334), (1.5509963346048585, 45.17330634809032), (1.5509963346048585, 45.17330634809032), (1.5516512169048557, 45.17379665599033), (1.5522420284048555, 45.17432252729033), (1.5523407566048555, 45.17454814259033), (1.5523505649048541, 45.174764160790346), (1.5522460047048545, 45.17497040199033), (1.5513150917048588, 45.17607986499032), (1.551147661304859, 45.17623170259035), (1.5510961666048595, 45.176276345290354), (1.5505576513048605, 45.17658762799035), (1.5502494286048627, 45.17680150239033), (1.5500314782048625, 45.17692599259035), (1.549723991104865, 45.17708587679034), (1.5496724944048637, 45.177130518790364), (1.549607310704864, 45.177247049890354), (1.5493629916048648, 45.17837913859037), (1.5492974358048643, 45.178522663890355), (1.549207297704867, 45.17860303379035), (1.5467335540048746, 45.17995394599035), (1.5463625627048756, 45.18010438249036), (1.545939823204876, 45.18031746639035), (1.545503861904879, 45.18056643859037), (1.5452471015048779, 45.18073565029036), (1.5449777487048808, 45.18089578459037), (1.54475680130488, 45.181030462890355), (1.544655703004881, 45.18108746929034), (1.5445990901048812, 45.18111480929034), (1.5445990901048812, 45.18111480929034), (1.5445462073048812, 45.181130336990336), (1.54449116990488, 45.181155124290356), (1.544452223804883, 45.18117007669036), (1.5444108904048812, 45.18118474219036), (1.5443306135048818, 45.18121238099035), (1.5442490736048826, 45.18124028059035), (1.544170760904882, 45.18126753739035), (1.5441072414048838, 45.18128679439033), (1.5440446117048832, 45.18130431239037), (1.5439842461048836, 45.18133074359038), (1.5439300903048847, 45.18135522199035), (1.5438574511048828, 45.18137798519039), (1.5438052151048833, 45.18139539739036), (1.5437598045048841, 45.18141674459038), (1.543718877004885, 45.18143948209036), (1.5436696550048854, 45.18146762109034), (1.5436255279048834, 45.18149439299037), (1.5436037314048865, 45.181513578790366), (1.5435916631048854, 45.18152849789037), (1.5435570542048838, 45.18158975659036), (1.5435228581048843, 45.18164348849035), (1.5434889505048859, 45.18170017319036), (1.5434360373048845, 45.18178545539037), (1.5433863402048857, 45.18185840899036), (1.5433421983048858, 45.18192091289036), (1.5433006012048855, 45.18197712869038), (1.5432060290048857, 45.18209708979038), (1.543155714404887, 45.182158910790385), (1.5430248245048868, 45.18231182549036), (1.542864307004888, 45.182492397890364), (1.5427436164048887, 45.18262847269037), (1.5426100632048878, 45.18277444999036), (1.5425013591048882, 45.182895937690354), (1.5424418691048893, 45.18295970789037), (1.5423858247048892, 45.183014686590354), (1.5423197090048901, 45.18307564759033), (1.542269505004891, 45.18311626539036), (1.5422199166048902, 45.18315208369037), (1.5421214493048894, 45.18321145469035), (1.5419967527048912, 45.18327343569037), (1.5418997696048893, 45.18331439329039), (1.541851969204892, 45.183334571190386), (1.54181892640489, 45.183350194690355), (1.5417022693048914, 45.183412124890374), (1.5416284905048903, 45.18345558739038), (1.5416006394048924, 45.18347730229037), (1.541549062304891, 45.18352758069035), (1.5415075990048919, 45.18357424309035), (1.541483447604891, 45.183601418090355), (1.5414550455048932, 45.183640284490366), (1.541391692104892, 45.18371253679037), (1.5413548202048923, 45.18374857169038), (1.5413062394048918, 45.18378945259035), (1.5412702474048927, 45.18381467159036), (1.5411595902048922, 45.183884785690395), (1.5410818509048925, 45.18392848029037), (1.5409814124048933, 45.18398763829036), (1.5409814124048933, 45.18398763829036), (1.5409578892048932, 45.184000235090345), (1.5409167983048948, 45.184027945390376), (1.540891897404893, 45.184045255190384), (1.5408500433048944, 45.18407828559036), (1.540803309904896, 45.184116255790364), (1.5407596652048952, 45.18415350149037), (1.5407096521048953, 45.184199292690366), (1.5406614973048962, 45.18424500729037), (1.5405778343048944, 45.18432561479037), (1.5405140493048968, 45.18438791379036), (1.5404760250048968, 45.18442795249037), (1.5403935395048947, 45.18452576869037), (1.5403318234048955, 45.18460698319038), (1.5403074250048945, 45.18464155999038), (1.5402341893048974, 45.184752522690374), (1.540174884304898, 45.184844756490364), (1.5401307554048969, 45.184913925390354), (1.5400902533048964, 45.184976787090356), (1.540043305404897, 45.185049129390364), (1.5399570984048971, 45.18517126189037), (1.5399204020048978, 45.18521000539036), (1.5398579442048994, 45.18526390239037), (1.5397657057048988, 45.18531073969037), (1.5395991568049, 45.18537485569034), (1.5393225732048987, 45.18547681949039), (1.5391333878048996, 45.18554656569039), (1.539121855104901, 45.18555504719037), (1.5391023675049014, 45.185580653890376), (1.5390750679049001, 45.18561697279036), (1.5390712780049, 45.18564701929037), (1.5390882374048998, 45.18566635659036), (1.5391690642048999, 45.185737484090374), (1.5391783463049, 45.18574664569037), (1.539182010404899, 45.185755479190355), (1.5391875072048997, 45.18576867979038), (1.5392083990048995, 45.185789691690395), (1.539215236604899, 45.18579545329037), (1.539215236604899, 45.18579545329037), (1.5392789871049004, 45.18585007619038), (1.539419260104899, 45.18597530059036), (1.5395022467048973, 45.18605111219037), (1.5395496273048994, 45.18610205509038), (1.5395731632048997, 45.18612942799037), (1.5396090551049, 45.18616629949036), (1.539677053204899, 45.18623701959038), (1.5397207544048994, 45.186277554490374), (1.5397595181048975, 45.18632530479038), (1.5397956118048992, 45.18636940149038), (1.5398533462048967, 45.18644353839037), (1.539914522604899, 45.18654111649036), (1.539966082804897, 45.186635971890375), (1.5400184846048983, 45.186752873490356), (1.540039252304898, 45.186831360090366), (1.5400496052048969, 45.18694061029035), (1.540046436604897, 45.187036458390374), (1.5400330220048981, 45.18719829099037), (1.540001085904896, 45.187449609390356), (1.5399830561048962, 45.18756955919036), (1.5399613265048975, 45.18776383489038), (1.5399648970048962, 45.18777300049038), (1.539972259204897, 45.18777768629037), (1.539992730504897, 45.18778286189037)]",4119.5347490671365,1.544616671391946,45.17942603856746,1.5506946540048614,45.164258699890325,1.539992730504897,45.18778286189036,UG_95
L1,"(7774380.49104, 1585820.89398)","[[1585822.1720209676, 7774383.232207294], [1585821.5374973575, 7774381.870432304], [1585819.615575723, 7774377.7502146205], [1585819.615575723, 7774377.7502146205], [1585818.5876692813, 7774375.544451377], [1585818.5876692813, 7774375.544451377], [1585817.6905609495, 7774373.620009157], [1585815.73152757, 7774294.272636214], [1585815.73152757, 7774294.272636214], [1585942.9661232033, 7774353.986843207], [1585976.037491636, 7774364.794063541], [1586035.2777137593, 7774376.955573482], [1586035.6455465406, 7774377.082463719], [1586035.6455465406, 7774377.082463719], [1586065.338202933, 7774387.291230553], [1586183.8643184702, 7774448.090516778], [1586205.5853287464, 7774456.001289857], [1586246.4057957998, 7774459.720179181], [1586260.54753117, 7774460.988344508], [1586277.4732112733, 7774460.02515349], [1586357.404942707, 7774445.835367681], [1586514.5975649008, 7774452.555177604], [1586521.2977020436, 7774451.0877369605], [1586538.1314913847, 7774450.927888399], [1586656.3871504485, 7774462.427558827], [1586765.4742132067, 7774458.082015502], [1586777.4381744936, 7774451.654686731], [1586787.4962879838, 7774455.566809282], [1586791.3225510886, 7774468.056279933], [1586796.2751732562, 7774472.518678804], [1586802.0082032569, 7774474.768897474], [1586845.6659691944, 7774492.290793489], [1586851.929835125, 7774487.020275963], [1586854.6489379995, 7774477.975879488], [1586863.4437107788, 7774443.921077696], [1586908.5594017187, 7774425.153524247], [1586962.6967850938, 7774406.599639606], [1587052.3302042484, 7774379.893073545], [1587129.1312613941, 7774342.084215454], [1587160.2711856377, 7774328.960791736], [1587173.0476031352, 7774323.628167622], [1587183.5662957185, 7774318.788907007], [1587183.5662957185, 7774318.788907007], [1587264.2398826394, 7774281.674312193], [1587294.1387312282, 7774274.9770590635], [1587299.728660983, 7774272.71924361], [1587307.276583305, 7774265.532542931], [1587314.7613939056, 7774251.832344002], [1587379.190076938, 7774272.263647384], [1587388.6599423473, 7774277.4845552035], [1587404.4146097116, 7774279.739035174], [1587421.2203529044, 7774287.195646571], [1587507.872448238, 7774347.398444942], [1587559.2577358612, 7774366.049630295], [1587649.1591972038, 7774388.6423321115], [1587649.1591972038, 7774388.6423321115], [1587765.8268955625, 7774412.184443996], [1587788.9566789544, 7774420.7829276845], [1588014.6692304735, 7774520.0481122], [1588049.7659673782, 7774533.041421126], [1588055.3860764462, 7774533.890099416], [1588059.0844545488, 7774532.952888417], [1588061.9714214655, 7774530.921981763], [1588064.8547477622, 7774528.489369207], [1588066.1324232442, 7774525.871957369], [1588072.6271622863, 7774502.862520142], [1588077.9531041675, 7774504.4151830645], [1588084.4470661634, 7774509.376576357], [1588084.4470661634, 7774509.376576357], [1588085.7262875435, 7774510.35381048], [1588087.7334607407, 7774510.735342593], [1588092.3435234467, 7774510.791711135], [1588095.711285241, 7774506.65054976], [1588098.5071642655, 7774505.622328747], [1588133.2675878247, 7774504.290155004], [1588141.4304805622, 7774509.122211413], [1588146.530528369, 7774507.971904838], [1588160.0109240755, 7774502.933530069], [1588214.33505746, 7774482.976751699], [1588245.2317834056, 7774465.346386907], [1588267.4713600322, 7774454.11223398], [1588268.394707964, 7774445.7864504745], [1588307.8276985392, 7774430.079382201], [1588337.826735405, 7774423.380411589], [1588363.3524191126, 7774420.432886259], [1588419.9136266725, 7774414.383691711], [1588494.6108398656, 7774408.262215813], [1588562.1371810767, 7774406.719177669], [1588609.8022099044, 7774408.439955448], [1588609.8022099044, 7774408.439955448], [1588662.437140143, 7774409.352278726], [1588669.6399147967, 7774420.337445248], [1588687.0004824456, 7774478.059275793], [1588692.0160359007, 7774479.855215453], [1588897.193725806, 7774447.47644648], [1588905.5649604618, 7774442.138808379], [1588908.1622421606, 7774438.432436419], [1588909.7090348757, 7774434.998073616], [1588903.819230577, 7774423.738505036]]",Underground,1587381.5500840475,7774421.960065013,1585822.1720209676,7774383.232207294,1588903.819230577,7774423.738505037,2.2570247610710132,N2587,N339,True,F18,"[(1.5507038434048581, 45.164240134390326), (1.5506961211048602, 45.16422780019029), (1.550672729804858, 45.16419048119031), (1.550672729804858, 45.16419048119031), (1.550660219904861, 45.16417050259032), (1.550660219904861, 45.16417050259032), (1.550649301704859, 45.1641530719903), (1.5506436676048594, 45.16344038959029), (1.5506436676048594, 45.16344038959029), (1.5522438287048528, 45.1639982763903), (1.552660895604852, 45.16410096099032), (1.5534097256048494, 45.16422027999032), (1.5534143628048502, 45.164221482090305), (1.5534143628048502, 45.164221482090305), (1.553788701604848, 45.16431821159031), (1.555278145304844, 45.16488430539031), (1.5555518834048434, 45.16495903619032), (1.556069014804841, 45.16499939529031), (1.5562481735048421, 45.1650131952903), (1.556463200304841, 45.165007438090306), (1.5574809915048378, 45.16489368989029), (1.5594742139048292, 45.164980817690314), (1.5595595950048304, 45.1649687850903), (1.5597732617048299, 45.164970217690296), (1.5612712127048245, 45.165093590190324), (1.562656624104819, 45.1650731310903), (1.5628099968048181, 45.1650174627903), (1.5629366990048188, 45.16505429389029), (1.5629822555048176, 45.16516706979029), (1.563044034704818, 45.16520797319029), (1.5631162492048194, 45.16522914909031), (1.5636660811048146, 45.16539387179031), (1.563746838604816, 45.16534761919033), (1.5637835172048158, 45.16526688399029), (1.563903303904817, 45.164962647090306), (1.564480346704813, 45.16480182069029), (1.5651718235048113, 45.164644440490314), (1.5663157074048084, 45.16441988409032), (1.5672993947048044, 45.164093469190306), (1.5676977109048034, 45.16398092809031), (1.5678611234048023, 45.1639352180903), (1.5679957665048008, 45.163893554690326), (1.5679957665048008, 45.163893554690326), (1.5690284108047992, 45.163574012790306), (1.5694094332047965, 45.163518946990315), (1.5694809101047957, 45.16349962299029), (1.5695784128047958, 45.16343638059028), (1.5696766719047948, 45.1633146517903), (1.5704893945047926, 45.16350897219032), (1.5706083207047925, 45.16355744449029), (1.5708077110047913, 45.163580347590305), (1.5710191970047895, 45.16365013069028), (1.5721044552047874, 45.16420524779027), (1.5727520996047857, 45.16438136709029), (1.5738875937047823, 45.16459936559029), (1.5738875937047823, 45.16459936559029), (1.5753625466047776, 45.16483038609031), (1.5756540266047774, 45.164911476990326), (1.5784948378047665, 45.1658406300903), (1.5789371532047654, 45.16596317919029), (1.5790082749047638, 45.165971742890314), (1.5790554327047643, 45.1659639504903), (1.5790925529047648, 45.165946202890346), (1.579129722304764, 45.165924848290295), (1.5791465587047644, 45.16590156479032), (1.5792344472047641, 45.16569608549033), (1.5793016682047638, 45.165710919690284), (1.5793829026047617, 45.165756552490336), (1.5793829026047617, 45.165756552490336), (1.5793989047047634, 45.165765540690316), (1.5794242865047645, 45.165769303190295), (1.5794827780047638, 45.16577058379031), (1.5795265007047634, 45.16573397169031), (1.5795622265047626, 45.16572521039031), (1.58000367630476, 45.165719089390315), (1.58010612190476, 45.1657638407903), (1.5801711181047615, 45.1657543701903), (1.5803433895047603, 45.16571140099032), (1.5810375343047574, 45.16554135509029), (1.5814338150047558, 45.16538826029028), (1.581718712604756, 45.165291134890325), (1.581732404604756, 45.1652165437903), (1.5822365548047541, 45.165082144590315), (1.5826188462047523, 45.16502703319028), (1.58294347890475, 45.1650048498903), (1.5836627027047487, 45.164960019490294), (1.5846120975047464, 45.164917571590294), (1.5854694061047434, 45.164915019290305), (1.586073892904742, 45.16493844049031), (1.586073892904742, 45.16493844049031), (1.5867416419047369, 45.16495543099031), (1.5868304535047395, 45.16505525599031), (1.587037133104738, 45.165576364590294), (1.587100359604736, 45.16559332609031), (1.589711838904728, 45.165336895190315), (1.5898193335047286, 45.165290371890286), (1.5898531684047275, 45.1652575304903), (1.5898736078047293, 45.16522695589028), (1.589801517304728, 45.165124888890304)]",4706.95202634189,1.570483655912874,45.16485261597414,1.5507038434048581,45.164240134390326,1.5898015173047275,45.165124888890325,UG_95
L2,"(7774323.18597, 1585817.61859)","[[1585821.3274200999, 7774384.330897717], [1585819.848288099, 7774384.067824754], [1585806.7458631946, 7774381.740299846], [1585801.8775681572, 7774291.599290525], [1585812.8588440795, 7774287.285724541], [1585862.339883596, 7774306.053912777], [1585862.339883596, 7774306.053912777], [1585877.0786381955, 7774317.2370281285], [1585900.4372729065, 7774328.738585396], [1585924.5899537844, 7774339.530631013], [1585931.575075191, 7774336.458608634], [1585935.5356626867, 7774331.41033799], [1585936.7006183655, 7774328.519413619], [1585936.7006183655, 7774328.519413619], [1586046.154550612, 7774056.784067148], [1586123.5452180512, 7773870.658001514], [1586154.7793413848, 7773783.177411083], [1586161.5441762928, 7773757.058585435], [1586172.146322095, 7773712.865381076], [1586174.8848469814, 7773684.780379146], [1586121.731139727, 7773680.27682393], [1586112.6747402723, 7773676.354627223], [1586111.548653693, 7773663.337648976], [1586147.3720439144, 7773636.941882506], [1586201.9674220597, 7773582.307485209], [1586208.5513738382, 7773537.150872729], [1586220.699309743, 7773444.84115722], [1586232.3982685131, 7773410.658551736], [1586244.2417216399, 7773391.505588195], [1586260.0730971135, 7773370.310683415], [1586322.713132107, 7773318.605779953], [1586373.3955515758, 7773274.0305122435], [1586386.260010788, 7773256.872002852], [1586399.0658820814, 7773233.701836823], [1586448.8894716443, 7773098.944544447], [1586478.141981136, 7773034.831099809]]",Underground,1586092.575940155,7773836.876133444,1585821.3274201,7774384.330897718,1586478.141981136,7773034.831099809,2.2570322878247824,N2587,N159,True,F00,"[(1.55069285900486, 45.164249853190306), (1.5506741522048586, 45.16424723789032), (1.5505084433048613, 45.164224096290305), (1.5504685080048606, 45.16341401449031), (1.550608906104861, 45.16337717169029), (1.551232276604859, 45.163554144690295), (1.551232276604859, 45.163554144690295), (1.5514166043048576, 45.16365706719031), (1.5517102430048555, 45.16376432479029), (1.5520141312048539, 45.16386534789032), (1.552103517104854, 45.1638389647903), (1.5521549995048545, 45.16379432179031), (1.552170482704855, 45.163768567790314), (1.552170482704855, 45.163768567790314), (1.553625175804849, 45.1613477793903), (1.5546522027048446, 45.159690057490295), (1.5550696688048433, 45.15891003539027), (1.5551618162048453, 45.15867670869028), (1.5553070190048435, 45.158281774290295), (1.5553485501048427, 45.158030108190296), (1.554675182204845, 45.15798059339028), (1.5545612153048447, 45.157943833590274), (1.5545500719048473, 45.15782678079026), (1.5550110014048444, 45.15759593529027), (1.5557169354048415, 45.1571147816903), (1.5558113777048415, 45.156710511790266), (1.5559877983048414, 45.15588387449028), (1.5561444880048407, 45.155578997590275), (1.5562993823048408, 45.15540907399026), (1.5565053676048397, 45.15522149949027), (1.5573126213048367, 45.15476800939026), (1.5579664256048351, 45.154376480490285), (1.5581337844048344, 45.15422463379027), (1.5583018476048327, 45.154018807190305), (1.5589664610048306, 45.152817517190265), (1.5593530428048283, 45.15224692409026)]",2006.3472593182323,1.5542672032742917,45.15938145951807,1.550692859004863,45.16424985319032,1.5593530428048283,45.152246924090264,UG_240
