Date,ENT,PRO,RES,Agriculture,Industrie,Tertiaire,NonAffecte
2018-09-09 10:30:00+02:00,0.612421907074382,0.6509061859758175,0.7110330640073118,0.8540108246314275,0.6107296611180085,0.7656989978785335,0.6938448907406709
2018-09-09 11:00:00+02:00,0.6221097958572741,0.6555268947686428,0.7401169072610907,0.8498887395863813,0.6119707713395094,0.760441899831674,0.6918111818183542
2018-09-09 11:30:00+02:00,0.6219395361847716,0.655965207258696,0.7796815210461678,0.8494455640947653,0.6146360144925173,0.7582389237807589,0.6902198945103345
2018-09-09 12:00:00+02:00,0.6222621755955171,0.6638673872264045,0.855391942937274,0.8550705401280168,0.6163695479438667,0.7580858734693098,0.6956725953439516
2018-09-09 12:30:00+02:00,0.6198319055758256,0.6587212136092302,0.9268065274933742,0.8519918952386074,0.6177122190494634,0.7566520185685336,0.69674921174673
2018-09-09 13:00:00+02:00,0.6150059912300276,0.6350216482244457,0.8646234354137363,0.8456652412827603,0.6177952820368996,0.7538981764671309,0.6961126229338811
2018-09-09 13:30:00+02:00,0.6129473302917778,0.6221014095973878,0.7813659100359732,0.8408447413540907,0.6185197203165097,0.7525735153901646,0.6979384359623529
2018-09-09 14:00:00+02:00,0.6087214278443545,0.6109898229865751,0.739667304434912,0.8360998094226373,0.6182634685657271,0.75036579772025,0.704082699501704
2018-09-09 14:30:00+02:00,0.6066453206269672,0.5974197017647846,0.6893184947502906,0.8259288521822263,0.6195408874885363,0.7503638063797945,0.7131986270658981
2018-09-09 15:00:00+02:00,0.6011115810478553,0.5821230746842415,0.6788682428624147,0.8345435241570138,0.6223850877748425,0.7518437286756594,0.7171945345159967
2018-09-09 15:30:00+02:00,0.5995816457775458,0.5751652091036016,0.6505916142938936,0.8408742083396226,0.6228118362803353,0.7517908837100961,0.7185500843134526
2018-09-09 16:00:00+02:00,0.5950874776000546,0.5738044764357644,0.6191639406671459,0.8389380007210637,0.6246272725776575,0.7498999885453166,0.714544172205966
2018-09-09 16:30:00+02:00,0.5936877055825087,0.5764588656760455,0.6025150194811059,0.846733086977217,0.6257974179898762,0.7491459894293493,0.7171481318214651
2018-09-09 17:00:00+02:00,0.5954765663187205,0.5869365326885622,0.5933552361078357,0.8527293968455582,0.6258321640265218,0.7477019198901528,0.7181166772353543
2018-09-09 17:30:00+02:00,0.5955553247604874,0.6100390967058277,0.6019109515148597,0.8432012383558071,0.6225301316356359,0.7419618913996012,0.7184463137016683
2018-09-09 18:00:00+02:00,0.5956907252328009,0.6416838334252846,0.6327718115031743,0.8272506021626679,0.6245685085021728,0.7411703940596011,0.7185733152165749
2018-09-09 18:30:00+02:00,0.5978631038872657,0.6601043600271439,0.699375696236634,0.8239755522175376,0.627160773921926,0.7430361388899983,0.718031837149588
2018-09-09 19:00:00+02:00,0.6032127401880581,0.6654915156713057,0.755711423138564,0.8212012716473254,0.6309805774171353,0.7377544845880147,0.7108429809778567
2018-09-09 19:30:00+02:00,0.606507885311389,0.6580954930404594,0.7758034632561558,0.8097957348935625,0.631299819890985,0.7296440985827084,0.7146479575956782
2018-09-09 20:00:00+02:00,0.6323664066535866,0.6837420814724641,0.7846929144339083,0.9246437568693888,0.6321136531220578,0.7155163658329595,0.7191811461811566
2018-09-09 20:30:00+02:00,0.638230758226071,0.7162429436974546,0.7994207198186107,0.9334655047845989,0.6323546736659876,0.7040990859193822,0.7173556287112486
2018-09-09 21:00:00+02:00,0.645364985428028,0.7418946151814046,0.7995784843130047,0.9130814298475544,0.6321300768077389,0.6929766888848848,0.7129893716026592
2018-09-09 21:30:00+02:00,0.6433691711243777,0.7732634267428891,0.7533922157794524,0.9053053837974371,0.6316965870395722,0.6817288724663176,0.7080056039865202
2018-09-09 22:00:00+02:00,0.6618316042871211,0.7604852626701114,0.7391433386744918,0.8862116589406133,0.6344434139765524,0.6748433335941247,0.7112901315291761
2018-09-09 22:30:00+02:00,0.6594919681879213,0.762061982384143,0.9214512064654686,0.8763431081960157,0.6349852320693558,0.6672441757385874,0.7096026694644643
2018-09-09 23:00:00+02:00,0.6541882993300576,0.7590015800402266,0.910974758410982,0.8657743740504893,0.6349506129183707,0.6586500173713326,0.698870465115673
2018-09-09 23:30:00+02:00,0.6506065415291911,0.7525538680366395,0.9409198806381659,0.86214279101651,0.6353072343063203,0.6522414960550849,0.6958800478999508
2018-09-10 00:00:00+02:00,0.654913237261646,0.7340170094931646,0.86497030513674,0.8597262839881301,0.6390318464543984,0.6494191868699235,0.7002635508507437
2018-09-10 00:30:00+02:00,0.6528706215629091,0.7104651643392681,0.7194993140481948,0.8634826894717264,0.6435565543049807,0.6476963570210346,0.7069145495478957
2018-09-10 01:00:00+02:00,0.6450687989797227,0.694981466670327,0.6844492898600917,0.8671850281431543,0.6558904712335956,0.6502680214868125,0.7139587889143123
2018-09-10 01:30:00+02:00,0.643340149589292,0.6924186112250225,0.6584703343865247,0.8697862082321705,0.6660998162034635,0.6537149255199467,0.7133966660816371
2018-09-10 02:00:00+02:00,0.6397569907488004,0.6864517270439215,0.6243662046041103,0.8873569756565418,0.6972813408387823,0.6680242410917241,0.724337357441401
2018-09-10 02:30:00+02:00,0.6392167565410851,0.6756149471000104,0.5471642229427397,0.9075596754440949,0.7349090133520672,0.684826336546291,0.7471581435004184
2018-09-10 03:00:00+02:00,0.6481791069468354,0.6680940015192788,0.48940756221356974,0.9929618294792727,0.8292108698292475,0.7349906655900456,0.7971377764400468
2018-09-10 03:30:00+02:00,0.6490223993686353,0.6575574747589211,0.4483046445945911,1.0451389186347861,0.8973247043009541,0.7673230662731827,0.8385042417105977
2018-09-10 04:00:00+02:00,0.6861543193358196,0.6550106030072065,0.41934200690449375,0.9926595325817148,0.9858049164031759,0.844952867583778,0.8793800797650799
2018-09-10 04:30:00+02:00,0.6883240960595522,0.6563127817382052,0.3992589399386467,1.026879600169793,1.0433395776292562,0.8947800570156516,0.9168259902413975
2018-09-10 05:00:00+02:00,0.8002238632870928,0.6655702797449586,0.4000379314763839,1.1201403825406604,1.109057961431342,0.9652318114233316,0.9361047138031077
2018-09-10 05:30:00+02:00,0.8074143989387335,0.6781065012738698,0.41407837476432197,1.1751083464386272,1.1627497835633178,1.0252368485859933,0.9607322198073693
2018-09-10 06:00:00+02:00,0.7141375839852377,0.7143739751071958,0.4593766852563373,1.2972472478958548,1.2225257121349742,1.1097088578834031,0.9865825107021838
2018-09-10 06:30:00+02:00,0.7278483245442126,0.7043759033805546,0.527099999300095,1.3721169746985333,1.2591121184180465,1.1692194630370054,1.0190856770910315
2018-09-10 07:00:00+02:00,0.8403236188347794,0.7069078119350645,0.5820151107636009,1.4461117088826485,1.2833617044930843,1.2210467700966414,1.0358142179179435
2018-09-10 07:30:00+02:00,0.8436691013103452,0.726923744401446,0.5755398100405746,1.472234358444843,1.3045083085171962,1.2455288539848326,1.051354081312576
2018-09-10 08:00:00+02:00,0.9519494828156664,0.7805450097432975,0.5568447718788277,1.482687840061159,1.3228817026262014,1.2638570432227323,1.0633740047684086
2018-09-10 08:30:00+02:00,0.9692407135682285,0.8291772608680352,0.5425306722223182,1.4980024327415724,1.337372318531625,1.2783488343876863,1.079033776272414
2018-09-10 09:00:00+02:00,1.0451292590960997,0.8826938856256576,0.5532813486579473,1.4988146903223,1.344396903334431,1.2817898040536937,1.0874751800820828
2018-09-10 09:30:00+02:00,1.0530768231583547,0.9118945571563934,0.5552782090875279,1.4935766559120789,1.3397310921619523,1.2808991628530582,1.0866690293211263
2018-09-10 10:00:00+02:00,1.091551773038279,0.9323281957733611,0.5557025355764015,1.4120535727171755,1.28215276994968,1.234607633372819,1.0835258674395825
2018-09-10 10:30:00+02:00,1.0960203222054878,0.9403517294879521,0.5562287083125963,1.3673683313716072,1.2623429778086157,1.2102650877974723,1.0898548255255127
2018-09-10 11:00:00+02:00,1.0987019787635768,0.9422441640039897,0.575454964148681,1.3876676519849234,1.2830143559215192,1.2189892087130132,1.0873797885555854
2018-09-10 11:30:00+02:00,1.0960436061497292,0.9483526192494325,0.6071487705241112,1.4535789269755233,1.3310868796579451,1.2493093270960116,1.1039473238548148
2018-09-10 12:00:00+02:00,1.0301711262578221,0.9304847835213853,0.687474876488446,1.5166518313250967,1.3492615652791329,1.2730971697060078,1.1106339078030598
2018-09-10 12:30:00+02:00,1.0190400999451867,0.8956471015765084,0.7414128319956058,1.5234967056871926,1.3515247952390386,1.274655157063907,1.1179529575221874
2018-09-10 13:00:00+02:00,1.03474775562466,0.8748815249683118,0.699378661483618,1.5114753064449453,1.3449452175418848,1.2666353277569047,1.1219653275842951
2018-09-10 13:30:00+02:00,1.0463355542130748,0.8932939011155976,0.6454730298868265,1.5083046737469403,1.337959040289358,1.2622096651113284,1.1262561729253062
2018-09-10 14:00:00+02:00,1.0759393880532941,0.9228699332656234,0.6138951260221713,1.475421595278567,1.3129426164137254,1.2442808100393967,1.1103727374780725
2018-09-10 14:30:00+02:00,1.078136351617366,0.9165441739591973,0.5803701730317076,1.4290905019838793,1.2892436577456456,1.2261646364166772,1.1051577987311816
2018-09-10 15:00:00+02:00,1.0694884011750434,0.9236511701339005,0.5743755917914243,1.3640295400773848,1.2418864038759372,1.1892236045705578,1.07954849151144
2018-09-10 15:30:00+02:00,1.0675803519964626,0.9159301312313053,0.5557375728827646,1.320519107341971,1.2128410880311136,1.1571780253900146,1.0734944324457902
2018-09-10 16:00:00+02:00,1.0368687628262145,0.9185701017362361,0.5333054220103124,1.2694695102406395,1.1842200125441642,1.117233914999373,1.071020016148847
2018-09-10 16:30:00+02:00,1.0292598500561319,0.9186400175655691,0.519107488061271,1.234263720923699,1.1689523870430154,1.0922802248902852,1.063555152612221
2018-09-10 17:00:00+02:00,0.9637838643780505,0.9050136021981907,0.5291060854415159,1.178440233042749,1.141603912827452,1.0508803884498097,1.0385095051296869
2018-09-10 17:30:00+02:00,0.9528158590331898,0.8933885897481157,0.5512623625693935,1.1164463683549173,1.1149385866961177,1.002315349041235,1.0118124537272362
2018-09-10 18:00:00+02:00,0.8938546075362883,0.8776364466190453,0.6020069312059815,1.0632584843787105,1.0777924776016161,0.9472867665901064,0.9893624606645552
2018-09-10 18:30:00+02:00,0.8875081649005189,0.8582915855638982,0.6879178979790805,1.0281690834274468,1.0449147026488526,0.9143817260071788,0.9839217890644885
2018-09-10 19:00:00+02:00,0.8499218744397692,0.8020408723189159,0.7469150319059497,0.9926474070292576,1.0094648337086236,0.876128552625198,0.9730226680167365
2018-09-10 19:30:00+02:00,0.8386840021766979,0.7556798841586952,0.7737677054990186,0.9686174763763155,0.9997083907810723,0.8514176960846036,0.957364921088894
2018-09-10 20:00:00+02:00,0.8106387915610108,0.7628919500667691,0.7818018305341887,1.1111607882287347,0.9748708415014637,0.8300347421216238,0.9540119126269834
2018-09-10 20:30:00+02:00,0.8088574030361312,0.7781328950461208,0.7957487268390132,1.11346955519015,0.9675062644156502,0.8101270984461266,0.9538547936944158
2018-09-10 21:00:00+02:00,0.7702064892509456,0.7979460997386709,0.78670022969325,1.081012260962929,0.9590053350799105,0.7909128763442851,0.9510831193718338
2018-09-10 21:30:00+02:00,0.7647347289961891,0.807523432970542,0.743554649274476,1.0698775564438976,0.9500029422189898,0.7748641352571208,0.9418934647238757
2018-09-10 22:00:00+02:00,1.0323767962824193,0.7841293013935513,0.7294076525721329,1.044191855199707,0.941399181602675,0.761788893038235,0.9394681702602521
2018-09-10 22:30:00+02:00,1.0275430427863397,0.7829035678102307,0.9152999369180789,1.0338214440793743,0.9375824498491584,0.7529882001529364,0.9373571432176199
2018-09-10 23:00:00+02:00,1.0017958707362293,0.7688749184704912,0.9020147746558933,1.0172026221941939,0.9295987027697251,0.741391811768456,0.9322517089186529
2018-09-10 23:30:00+02:00,0.9982731901062095,0.7620575388320021,0.9128765920703827,1.0151292423953109,0.927964968278046,0.7348221539803735,0.9345885131482459
2018-09-11 00:00:00+02:00,0.969640810455375,0.7475768231101169,0.826895446800456,1.0162962944380145,0.921161343765822,0.7300973964778369,0.9307228288013999
2018-09-11 00:30:00+02:00,0.9670894839404813,0.7250713411370299,0.6718742481130044,1.0161280810426694,0.9203671140613143,0.7283855615012519,0.9293090391889283
2018-09-11 01:00:00+02:00,0.9407000019385611,0.7097039644275412,0.6384503068697043,1.0080982004509118,0.9233140516958498,0.7259641289585508,0.9209702828685007
2018-09-11 01:30:00+02:00,0.9391784395479142,0.7091286693053617,0.625350173301086,1.0135255210119807,0.9260692817280858,0.7265448265631381,0.9172781948441595
2018-09-11 02:00:00+02:00,0.9275168528725921,0.6988121486404971,0.5938998549494123,1.023134682576076,0.9337124365893985,0.7351181431393083,0.9046616568712448
2018-09-11 02:30:00+02:00,0.9268910885315895,0.6900466502728244,0.5182899329487662,1.0352912214491805,0.9492205479900432,0.7478873271433025,0.913404796418796
2018-09-11 03:00:00+02:00,0.9144412836349578,0.6857684949990239,0.4670615695527605,1.1064242156551378,1.0034616442872484,0.7907225194709618,0.9417518182821282
2018-09-11 03:30:00+02:00,0.9148644309597412,0.6758010601282655,0.4332396363811481,1.1583519936879227,1.0522953440136342,0.8213724658482214,0.953127350179025
2018-09-11 04:00:00+02:00,0.9260691119269389,0.6766724470389707,0.4112393073713828,1.0862747058937086,1.1179139756682357,0.8929255980389009,0.9677802718792599
2018-09-11 04:30:00+02:00,0.9271135536091599,0.6806026527501533,0.39065348331120886,1.1196530040798773,1.1596272990015963,0.9442128382193372,0.9999982094760189
2018-09-11 05:00:00+02:00,1.0041176269011696,0.6891631534153626,0.39345572290389064,1.1985410014708824,1.2138737811639226,1.0108626234297977,1.0137577906389477
2018-09-11 05:30:00+02:00,1.0116808724511,0.7017326204862804,0.41183032801452985,1.2655152799057385,1.2619841790380946,1.0723233179817118,1.0100115415077726
2018-09-11 06:00:00+02:00,0.8321222330938274,0.743927780626308,0.46133561983425625,1.3882032237877244,1.311895585201285,1.1568181218579285,1.040675520843132
2018-09-11 06:30:00+02:00,0.848025267084791,0.7394893474405213,0.5276405531887017,1.4561039611856126,1.3405051836954616,1.2171982850075387,1.0602953337655072
2018-09-11 07:00:00+02:00,0.94451143016364,0.7430885258352289,0.5876649130813744,1.5306002867315625,1.357116852946354,1.2644381810628147,1.0576132727994982
2018-09-11 07:30:00+02:00,0.9490531669722028,0.7668156006937622,0.5769387244566305,1.5593394850472477,1.3742222038125527,1.2900729573396497,1.0755138215556863
2018-09-11 08:00:00+02:00,1.044894618317028,0.8307029929332037,0.5480502005680269,1.5716222611838138,1.3889459899816026,1.3088128761815392,1.0866715415689197
2018-09-11 08:30:00+02:00,1.0626827511231944,0.894903986753039,0.5397884202025027,1.5825038883855163,1.4051060322062812,1.3240380622296448,1.0881529697587389
2018-09-11 09:00:00+02:00,1.115440499384145,0.9668893941595115,0.5413764754206779,1.577317713877136,1.4084760842424422,1.3284329612629031,1.0993552008916951
2018-09-11 09:30:00+02:00,1.1231183966767069,1.0009252261383899,0.5373614716756102,1.5638153931151866,1.39924639204349,1.3269389000275595,1.0964211614720365
2018-09-11 10:00:00+02:00,1.143182785218093,1.0405536266741353,0.5286126824073047,1.4665686018970412,1.3383857700083817,1.2789248907939648,1.0920079253297152
2018-09-11 10:30:00+02:00,1.1464387679481016,1.0552026317959784,0.5313394105495952,1.41375538952098,1.3140152169345967,1.2507311954013214,1.095841674573732
2018-09-11 11:00:00+02:00,1.1402743937473867,1.0724472584914744,0.5508457525773749,1.426621602007598,1.3341550469938213,1.256846418539403,1.1052012162842182
2018-09-11 11:30:00+02:00,1.136074043594073,1.067742747768876,0.578664984293886,1.4855751114511253,1.375890268266782,1.285403346217257,1.1191038182362165
2018-09-11 12:00:00+02:00,1.0644878906055233,1.0331503427215352,0.6526082134118081,1.542056173920282,1.3909517319794609,1.3091170181420124,1.1361797733770609
2018-09-11 12:30:00+02:00,1.0497231345935578,0.9910205817850759,0.7198737290129118,1.552893294266745,1.3909205701547485,1.3108172819747264,1.1465765926454707
2018-09-11 13:00:00+02:00,1.0635013919192147,0.9605399475944821,0.6732782911417696,1.5427579116237446,1.381973358389279,1.3027174403255006,1.1388394457818547
2018-09-11 13:30:00+02:00,1.0738478694000335,0.9663431827619202,0.6248206773373127,1.5324744517739906,1.373097242322426,1.2974839503201159,1.1462201785732673
2018-09-11 14:00:00+02:00,1.0987166563215511,1.0130795653327016,0.5990161839250945,1.508435010981508,1.3496428274311776,1.2792161225456382,1.132748486229502
2018-09-11 14:30:00+02:00,1.1008375634488463,1.016830149318795,0.5739944953889631,1.459779014873142,1.3226582141696326,1.2618839314173198,1.1210029889002475
2018-09-11 15:00:00+02:00,1.0889610506234588,1.0207598899776098,0.5711133758536805,1.3850044641919488,1.2750841881600619,1.2232628151569003,1.1132266953048437
2018-09-11 15:30:00+02:00,1.0884470692296657,1.0188765524941255,0.5512105520580495,1.3372878895312055,1.2452384643261807,1.1920999028195325,1.1090255224321184
2018-09-11 16:00:00+02:00,1.0541146599394873,1.018779166895788,0.5233814863345114,1.293306727306378,1.2134887090543405,1.1509640549336952,1.096843485103988
2018-09-11 16:30:00+02:00,1.0467528972308413,1.017871134618819,0.5095820201242393,1.2732975332025123,1.1940205165173077,1.1251179694746172,1.092372334261072
2018-09-11 17:00:00+02:00,0.9797121504403473,1.0116330484546543,0.5218386253095496,1.2116413307766158,1.1660449986217285,1.080403694723177,1.081385461875699
2018-09-11 17:30:00+02:00,0.9693299798071816,0.9960492960993541,0.5434732469459604,1.1443277012703412,1.138517786858973,1.029933567970856,1.0591213160379964
2018-09-11 18:00:00+02:00,0.9104997588732877,0.9804970135547683,0.5861778988019138,1.0786825009538332,1.101098267191912,0.9717769346192541,1.0365080268687628
2018-09-11 18:30:00+02:00,0.9037034490856038,0.9443455911955082,0.658811715861643,1.0394354104696797,1.0692876243576241,0.9364689864490368,1.019822415923257
2018-09-11 19:00:00+02:00,0.8652130877698062,0.864652334041916,0.7305186264966106,1.0019605785772292,1.0330818448743697,0.894927427775181,1.001359094105553
2018-09-11 19:30:00+02:00,0.855394101707734,0.8068034592542584,0.7636908978090711,0.980471125524934,1.0185042519284546,0.8686572451789274,0.9880590621756989
