,Home_190030000,Home_190230000,Home_190310101,Home_190310102,Home_190310103,Home_190310104,Home_190310201,Home_190310202,Home_190310203,Home_190310301,Home_190310302,Home_190310303,Home_190310304,Home_190310401,Home_190310405,Home_190310602,Home_190310603,Home_190310701,Home_190310702,Home_190430000,Home_190570000,Home_190630000,Home_190680000,Home_190720000,Home_190930000,Home_190990000,Home_191050000,Home_191150000,Home_191230101,Home_191230102,Home_191230103,Home_191380000,Home_191500000,Home_191790000,Home_191840000,Home_192020000,Home_192170000,Home_192570000,Home_192730000,Home_192740000,Total,Work_190030000,Work_190230000,Work_190310101,Work_190310102,Work_190310103,Work_190310104,Work_190310201,Work_190310202,Work_190310203,Work_190310301,Work_190310302,Work_190310303,Work_190310304,Work_190310401,Work_190310405,Work_190310602,Work_190310603,Work_190310701,Work_190310702,Work_190430000,Work_190570000,Work_190630000,Work_190680000,Work_190720000,Work_190930000,Work_190990000,Work_191050000,Work_191150000,Work_191230101,Work_191230102,Work_191230103,Work_191380000,Work_191500000,Work_191790000,Work_191840000,Work_192020000,Work_192170000,Work_192570000,Work_192730000,Work_192740000
93,1.210196036709966e-10,1.220426277443878e-08,0.003600000530339957,0.0026218666735826927,0.003600002938397851,0.015381108888524364,0.007050975244132398,0.0031312911504890735,3.4097763049338055e-09,0.00017277093481377206,0.003600011507241976,0.007199989414097903,3.2377104673296577e-09,0.007378854903596176,0.0036000034456750147,0.0036000058364922516,5.668226777726566e-09,0.004040336734446581,0.025538713643349028,1.0771145844619555e-09,0.01080000239309654,0.002325040022475954,2.187176730616158e-09,7.770575873077047e-09,1.1686722026610766e-09,2.2810004986702126e-10,0.00020578424000036348,2.347351427239299e-09,0.0027535704694611977,3.3599761664870664e-09,5.365732478009739e-09,0.014828423521934116,1.2358649099365255e-09,2.077582338827112e-09,1.4324041471396343e-10,0.0036000148389224115,0.006252867835639627,3.0698861085569055e-09,0.00063224169047849,0.012027255817004232,0.2715511609434218,0.0,0.006034825875622885,4.462968116537155e-09,0.0029733957786604987,0.015723631198675418,0.004227277526641357,0.0006874743582275732,-2.5936368434869434e-11,-9.401327213647603e-12,3.8910056479753867e-10,5.859209480595847e-11,-4.025302783517867e-12,0.004725821554838534,0.009992400411604221,0.0034437547129612255,9.533492749026401e-09,-5.1682629307813256e-11,0.01222164183380679,0.012346738608902742,0.0,4.665663649917281e-12,5.716502922169646e-11,-1.1664142926701179e-11,0.008747203999776333,1.4767722428615128e-13,0.0,7.861300270809654e-11,-1.791663721816628e-11,0.0072000038626384745,0.012782657537256974,0.005959167605200077,1.9433859992545308e-10,-3.2929532696217087e-12,0.0,9.98280666523236e-05,2.6566877580333597e-09,-4.405232756548174e-11,0.0,-3.190629905584124e-11,0.020444133429601954
94,1.1768805092406883e-10,9.475103292362183e-09,0.003249786283635737,0.003487290117192701,0.0036000030763185496,0.003600007189724674,0.0036000036624505853,3.827477152886673e-09,0.0027598791197032497,0.003600009264614437,0.0023916852697089697,0.0042801883192439905,3.090566133459324e-09,0.007200031060414071,0.0036000033358074626,0.0036000054822851015,5.045503012678809e-09,0.0036000089492954643,0.0193368296221556,5.742910183438342e-10,0.007308206978523522,1.2050943620531402e-08,2.0513003920711064e-09,8.201823903587894e-09,1.1165763566794323e-09,2.2550945938058297e-10,3.3042540705557367e-10,2.141968594080259e-09,1.0986690183339949e-08,3.097825903449198e-09,7.197525904446869e-09,0.01267631630555278,1.169180234839349e-09,1.924253053418587e-09,1.4332072873025385e-10,0.003600010889466052,6.580985563872686e-11,2.832145601652645e-09,1.090552362203286e-09,0.006744211712786386,0.15095486647564485,0.0,1.6456473724956908e-09,-4.028204602301764e-10,-2.508895146777064e-10,0.011000000968046096,0.0049084779234179225,0.005124679669260461,-2.4896085114827757e-11,-3.4021784436164606e-11,-5.2031036760812756e-11,-8.749210690898094e-11,-4.1230692756867365e-12,-4.447340103420245e-10,0.0036667482038335586,1.186703976600878e-09,3.4652609250462646e-09,-8.423328257316415e-11,0.0070024242725695175,0.00720000067004832,0.0,-1.016963276840819e-11,5.662483322604075e-11,-1.082664120535028e-11,0.004702749400589189,1.628641886016231e-13,0.0,3.110065006365566e-11,-1.7554770523940043e-11,0.0011301908144400468,0.0007850340261738384,1.0087906131027222e-09,6.098665649624048e-11,-3.4405555883383846e-12,0.0,1.2257515570665096e-09,0.0,-4.4337933043644635e-11,0.0,-3.038411922778353e-11,0.00719999995283195
95,1.5122167893739943e-10,0.0054293781431339365,1.4069740159818036e-09,0.007200007370033799,0.003600005139561404,0.0036000110815464707,0.0010294017515778589,5.428761083220014e-09,0.007810917964474014,0.0036000139837758798,0.007200014303975721,0.010247682553678989,6.3936004469529455e-09,0.014400000970987759,0.003600004609947079,0.006215854950041955,9.269272316548654e-09,0.003600005859537972,0.02611668793019736,9.140565612741461e-10,0.0036000044823027355,0.007155103097716691,2.850593666704376e-09,1.1543366179781971e-08,1.6359567257961076e-09,3.4325721495409687e-10,4.864691653801848e-10,1.6042369143718685e-09,0.0036000077095813304,5.183575160277385e-09,7.3820758904220605e-09,0.014400010828527867,1.5411955831242864e-09,2.842492587966718e-09,1.5232259187899513e-10,0.007200010611979039,6.160010721236343e-11,4.152155926107329e-09,0.003600001656470631,0.004302310840884146,0.20754093828710996,0.0,-1.4135006855673566e-10,-2.4396991926418313e-10,0.0011512252172634204,0.008073929006821657,0.00957633329238444,0.014918876230919975,-2.603431122736238e-11,-3.4811392936095874e-11,-7.094260029277285e-11,-1.1391042221523648e-10,-3.468245291874773e-12,-4.804654631375163e-10,0.0058003934777665625,1.482871204309447e-09,-4.485559920242763e-11,-9.676997705556133e-11,-5.524062635197578e-10,0.010013064060021677,0.0,-1.3074270074944883e-11,6.756734437655117e-11,-1.3781739471793568e-11,-2.2008009006018234e-11,1.0801375056338917e-13,0.0,0.0,-1.7649788749751042e-11,0.0045793281334541676,0.0012875497589096558,2.4598125367096974e-09,-8.702755243104063e-11,-2.6144558467150164e-12,0.0,0.0,0.0,-4.0887040787739236e-11,0.0,-3.391133615636196e-11,0.004632737956031313
96,4.207011625931197e-10,0.01555449162879497,3.2350799825230625e-09,0.014400009331531589,0.017630408661360317,0.004461492802235089,2.7927599987334725e-08,1.2224066942889668e-08,0.004266733914314616,0.010800143818889994,0.01800000652414208,0.01172467120345711,0.0072000050411602555,0.014400006212568569,0.0036000090999037887,0.0072000117448718865,0.007200009066394357,0.014400010998066964,0.03593030966911682,2.19159630334985e-09,0.0072000004672373155,0.017231573126781297,0.00016642408925422923,0.004126649933595403,0.003600002796720234,1.7604016787645978e-09,1.3008864382681867e-09,3.017285477359479e-09,0.009431587406163863,0.006775453476920237,0.007229586494420063,0.026421154343127858,3.534988364036276e-09,0.0010687870556595328,2.962314124434027e-10,0.02683532950633657,2.50294749312234e-10,0.004151483243662696,0.00360000391980886,0.020231637584020495,0.33336481950790725,0.0,0.004103309505468682,2.3231002111524862e-10,-4.478415786739833e-12,6.83155849736164e-10,1.346591354715903e-10,0.0010478655952799367,1.4323302673624783e-11,-4.8731604539578206e-12,-9.582383082795383e-12,-1.1032894483148352e-10,8.145149368197456e-13,-1.8733053680965806e-11,-3.152409806883137e-11,-8.612775281057353e-11,3.69429103064221e-11,-5.1793921004211213e-11,-1.7680801896916615e-11,0.002099957470638069,0.0,-9.776309269111347e-12,1.9912889041172257e-10,0.0009976521371326307,-5.476822372340736e-13,1.616654480379101e-13,0.0,0.0,-9.20445481991861e-13,7.786826548196944e-11,-3.1401172414330304e-11,-1.1105310567072497e-11,1.019886377280772e-10,1.3181769026385745e-12,0.0,0.0,0.0,-7.788855611814703e-12,0.0,-6.182740472914123e-12,0.0002779843999121508
97,9.252373663663355e-10,0.028055677486839854,1.4124208046515262e-08,0.017247267292195206,0.02407647074763922,0.019931534502549957,0.01585185418403635,0.015197816144308627,0.017944709292033983,0.028800178178966903,0.02880003719702847,0.019318954893841125,0.010800028233619707,0.018000018862643394,0.0036000303863485137,0.010800064743382137,0.018258014794658273,0.020237778997756632,0.05533648487906834,7.981129784732695e-09,0.007200005057821443,0.040463228377174074,0.003600019100383642,0.021600082895150724,0.008899076236368566,0.004303147342019906,6.321698033357454e-09,2.744363882398132e-09,0.016892537818609887,0.020224885768051554,0.013031626533077316,0.03983732515025897,1.6475779117035618e-08,0.007200000925749827,1.1953600946069567e-09,0.04155653663569225,8.507768066884411e-10,0.007200007775102995,0.003600009415055495,0.025200071726179846,0.6456826340230293,0.0,0.003811854773239352,1.7220765327604727e-09,1.1167897925628515e-09,2.2614728462565608e-09,2.1861186347417113e-09,0.002185710735927818,1.4222890363270192e-10,7.909603833574841e-11,1.8825152904185378e-10,5.1646164760827615e-12,1.0226424484657379e-11,1.5296104087933147e-09,1.4559726849992541e-10,1.5182549885375995e-10,1.9783223748782922e-10,1.0011124601658295e-10,1.3611563210053802e-09,0.011843071763583657,0.0,1.786839077427746e-11,5.304686117277983e-10,0.0015027050319259636,1.2136154296014013e-10,7.490765111989283e-13,0.0,0.0,4.352116153808565e-11,1.139097616703593e-09,1.2800346474635876e-09,2.371173355217533e-10,5.618559643015962e-10,8.196671670888987e-12,0.0,0.0,0.0,6.669614196127934e-11,0.0,8.15686259454929e-11,0.013273744240092488
98,1.0889435066687742e-09,0.06964184017562604,0.029779999438174325,0.06952942712299218,0.05503666139633398,0.09954478044077016,0.028113416742434276,0.04067831885145603,0.040014624664818775,0.06661554442135574,0.06937617786249446,0.06825586336109664,0.0411201280915427,0.043667450776965,0.034071976502016835,0.05039993200317935,0.05084534046508408,0.07121389020746438,0.13955822079665028,0.015441690119609129,0.014296523700485042,0.08506598482357355,0.024378306205406427,0.12355366209272993,0.028799991466639363,0.010799998463809905,0.010800001538194328,0.007200002579312168,0.046799624037977446,0.0457550435468581,0.042586508594260615,0.14261017126391912,0.010814538738345683,0.007200002426114169,0.0015373580570378618,0.07311554802003467,0.003600000869208972,0.01774326168393907,0.009424770118018878,0.0815685840691322,1.9157417774980932,0.0,6.665269803035278e-10,2.185742719832746e-09,1.4754589161814786e-09,3.7302256586779445e-09,0.010999952467615048,1.9950448446490695e-10,2.1641943363911905e-10,1.2312393802144339e-10,2.837017475007162e-10,7.640366143610573e-11,1.5153726614445872e-11,2.337044515389894e-09,2.3243560835712486e-10,6.571576618042911e-10,2.2925630547889337e-10,0.0022681017529744382,0.0025256054203604667,0.01542588066066649,0.0,3.653967348527312e-11,7.086496570506085e-10,2.8294431724232918e-11,2.360617926151721e-10,1.194450487466403e-12,0.0,0.0,6.443649878325153e-11,1.585502889132917e-09,1.7027207302506163e-09,3.722937542757658e-10,7.957545646958654e-10,1.1241840130124233e-11,0.0,0.0,0.0,9.811294983149546e-11,0.0,1.461417016790784e-10,0.01396705215737137
99,9.838498262489238e-10,0.02739788265703419,1.5133845382068053e-08,0.028302087530902197,0.03078557430734958,0.03347458189896964,0.017250681875534586,0.02160004950760462,0.0251999942196294,0.03650491127622974,0.028800087374246986,0.03537361835129745,0.012764144759551843,0.01800005452462233,0.003600061011959715,0.011569641132687578,0.018208304805946138,0.032400035870227974,0.07133419891213606,1.0549563801013968e-08,0.007200007294763182,0.036013181911661335,0.00360002751876545,0.02607953346112331,0.01080009024691704,0.009485216577538206,0.007163225463498079,3.0352940811834834e-09,0.025200068318430375,0.025200031471394997,0.018945263917798435,0.05058186189425002,3.019622212775717e-08,0.007200001899674885,1.663819738277533e-09,0.03960012384458641,1.0401577308976898e-09,0.0036000094650898745,0.003600011163580686,0.025200948197987842,0.7778580937736846,0.0,5.355339812040053e-10,2.2062857784298334e-09,1.225442420021668e-09,2.3958612847213393e-09,1.5618482018929464e-09,1.1389108590934367e-10,1.6439375109438737e-10,9.257602066886486e-11,6.58244922004695e-10,2.656241326678746e-11,8.22632097053578e-10,1.7957241364801764e-09,1.8009891128296898e-10,6.124303333348561e-10,2.119179264950822e-10,2.7754075104905982e-09,0.007200001561166332,0.0037297868198464513,0.0,2.4494444008869115e-11,5.842810887430861e-10,1.7004516912862328e-11,1.8206624445702507e-10,8.754363595029689e-13,0.0,3.4718744086128008e-12,5.0217206936576675e-11,1.3050905138089075e-09,2.757331614078327e-09,2.782262252973182e-10,6.340436493939825e-10,9.155165771781774e-12,0.0,0.0,0.0,7.71613128269151e-11,0.0,2.6723158851676266e-10,0.014892708557427338
100,1.0738619804622283e-09,0.05274032009364707,0.007869961596733517,0.0556230924239826,0.0464316543697333,0.08130579956012593,0.019201850523150876,0.030433941753270705,0.030707391210626774,0.059704413383262434,0.052020377590733254,0.05142928930117458,0.027540851632079814,0.026084265169063283,0.01975902365543508,0.04713839893492242,0.03878815579977907,0.04859892946295229,0.11983634378740828,0.006657976298817909,0.008750590952241871,0.051665788064520206,0.008136418565322871,0.08269910706052072,0.028799991291350316,0.01079999822946783,0.01079999971810372,0.007200000761747064,0.04183306249750695,0.04319999956222336,0.030516468363677666,0.11921237974910048,0.0037305319641130945,0.007200002383172956,1.3201220227546362e-09,0.06378218698277761,0.0003187815155376988,0.012637200397847872,0.005517761167698027,0.067309237261987,1.4816533379017935,0.0,6.450143441175034e-10,2.6254496884520083e-09,2.7685342750806223e-09,3.3376793696288154e-09,0.004068884919119821,1.3104709706951473e-10,2.0732605999573598e-10,1.1789484493104412e-10,1.1117009883834604e-09,6.776458211378596e-11,0.001330249583668444,2.2497946469627927e-09,2.6809116849885237e-10,7.017030394157132e-10,6.435764141071285e-10,1.4723106770086163e-09,0.006195836538146148,0.010811721225365884,0.0,5.370662902190319e-11,6.870516308533931e-10,2.6305189811497642e-11,2.267714860696288e-10,1.1364453288509008e-12,0.0,5.462740452554522e-12,6.211850108068848e-11,1.5773563661794328e-09,0.006092122387054646,3.5610235547671493e-10,7.682704264015218e-10,1.0891759480658336e-11,0.0,0.0,0.0,9.484060188679527e-11,0.0,3.764982789868151e-10,0.02717295722423891
101,2.3228610846992017e-09,0.1320314733422933,0.06026166949474647,0.13559661105286314,0.10649379549377039,0.1670363892935171,0.06122977208019029,0.06894734793617358,0.07929803220323238,0.08917833773111225,0.09386938408358833,0.1030229768556232,0.09588551799977248,0.07283731335446927,0.06292463430717608,0.05567078627625716,0.09148623697889224,0.11535560414384863,0.1903566476752385,0.02919999883008957,0.028800005566555216,0.17070401054576542,0.05086149921106055,0.17934052016716784,0.039599967492283415,0.017606509792983425,0.010800011308483942,0.012220392184388786,0.049175039535151614,0.06873925796213577,0.10394405641907746,0.158600003747015,0.02880000059258884,0.00883907125035106,0.007200000012656262,0.11134532528284517,0.010800000057083366,0.032599975940146304,0.03323917204336546,0.15599539679986515,3.1730200613310013,0.0,9.821281054731007e-10,9.690312427806728e-09,0.002271771288364033,0.007199999195543976,0.013919177982005823,3.028731171960333e-10,5.400830525508999e-10,2.635733141973519e-10,1.1920548030920031e-09,2.897456045388631e-10,0.004744206047015,3.965564162129919e-09,1.5085915770357212e-09,0.004638469560469627,8.807599764851364e-10,0.0011868313889632613,3.1001516617580564e-09,0.01820000240661603,0.0,1.831821881714221e-10,0.0026762358828796014,8.520314664090022e-11,1.3061873653036503e-09,4.2965577848664035e-12,0.0,1.657244661286293e-11,7.352333028255244e-11,3.1459199495812524e-09,0.0016443802828394222,8.469977755682151e-10,1.6484981927542362e-09,2.4057693201014426e-11,0.0,0.0,0.0,1.1713751496391328e-10,0.0,4.2088627240364573e-10,0.02664620934131846
102,0.012522790448469013,0.17963399871493807,0.06716727702161329,0.1726834236914236,0.15239588672291612,0.23039417387065264,0.12370823661467634,0.12327781946750008,0.1533346650894777,0.12672612222455334,0.1686234110320764,0.12802905004741083,0.14368093849730404,0.1373452474569302,0.08819483122228808,0.08030580399261165,0.1616437011459182,0.17070298305156548,0.2730823782177141,0.03594290523415576,0.03791104811533808,0.3043261145376166,0.07427920975687254,0.30802868450562476,0.05977029157939004,0.03452204127415464,0.05305434137278298,0.03035751017593946,0.1440864862803366,0.12535622450649742,0.22022398975977917,0.2101856170968954,0.0459575803929413,0.02899994887585471,0.007200001278940331,0.1942746880719223,0.01684916706537011,0.04115098580543129,0.07588606966765335,0.3247398777587921,5.218532260114837,0.0,3.2508449582016896e-09,0.0072132431560721945,0.007834807227458836,0.02168236717790092,0.027709997259179452,7.289455502532273e-10,7.729054322459744e-10,6.106049346428419e-10,0.0035400968293698354,7.04260148669223e-11,7.169802573456281e-11,2.0716228146467883e-08,5.315525639467621e-09,0.007260357422075486,0.007199999592651948,9.329819544180542e-10,0.003983176318782701,0.01665452679265169,0.0,7.332112389590802e-11,0.00017322500913618004,3.913310092686326e-11,1.8388584525801088e-09,4.01062944894115e-12,0.0,1.8337724356665536e-11,3.0071131836713237e-10,0.011000007339769056,0.00568698059809684,1.5064581095268178e-09,3.478201796242851e-09,2.920712137229841e-11,0.0,0.0,0.0,3.5236560433058337e-10,0.0,1.138053610231932e-09,0.03203791250054535
103,0.034880404981263366,0.2872907073690231,0.0954165324463318,0.2300834808319187,0.20937746790970782,0.3519337438110646,0.1419534296542458,0.17470264996852558,0.21693584944245853,0.20440707598114888,0.24458674769593303,0.18099290045335326,0.1865416600833359,0.22482278617420762,0.13329677674652865,0.12478650058439704,0.19820266811770582,0.24565694131472196,0.3637757858646113,0.07517090653586277,0.07178456257046574,0.4985610813865762,0.11989103035088106,0.5061057033089175,0.11016097209868797,0.05059999605187543,0.06886703925293634,0.05399998698223363,0.23678185109391192,0.2185488060477841,0.37069612167243265,0.2743571220791974,0.10673198734189601,0.029508011767920842,0.008556226146582914,0.3400049555867319,0.026056748537609226,0.08339995759374638,0.14203266307443266,0.49423728088666624,8.16522353326385,0.0,0.006894714727092221,0.028520715569596386,0.014399985748624656,0.03539557325784181,0.05350473001863732,0.005529227593764178,3.5120463869290907e-09,2.41989583584708e-09,0.025087704453729785,3.470370765533436e-10,2.301083928770416e-10,0.03336624197696039,0.01391716851853197,0.0008275270393623084,0.010036782389604253,0.002576373713361082,0.03665817750793497,0.018705886611030793,0.0,1.39531321849453e-10,1.5261096949324882e-08,5.7501742628046566e-11,0.0031379934173405375,2.5055570059746687e-11,0.0,1.0133206124255759e-10,0.004783285451717811,0.03503901735571388,0.024222330203564395,6.258006436015712e-09,0.005257960890707389,7.22952499972883e-10,0.0,0.0,0.0,2.1063206797481437e-09,0.0,0.0025142828398532872,0.0691507030001613
104,0.054399995056589816,0.3550351255639834,0.13430915871554994,0.31613697700705673,0.27216954095855295,0.4548716749055403,0.20728805757071572,0.2468903123033989,0.3168397132893827,0.2578311041789164,0.31759287056172275,0.29550136681802486,0.25394577909287214,0.34820781272428025,0.1869546420458377,0.16979990529246938,0.25902315016782496,0.3394819325053248,0.5152202210980258,0.08359999234764935,0.08319999360283029,0.7101996081026369,0.15960607174795488,0.6295997197419457,0.14079996578831036,0.05419999588305291,0.07599999265304759,0.072199985018367,0.3435330211023067,0.3571222499034795,0.48109758347348397,0.3075499707123951,0.11199996263773154,0.04671257330926104,0.02539999221339672,0.44516871880265446,0.03259999695704463,0.08339997204141442,0.1917999530499775,0.7254998454094624,12.249762453215196,0.0,0.02927537074720091,0.11256357044703647,0.07126613777406958,0.12150047216918881,0.13676126296746197,0.025876661571854944,0.012996225319148576,0.015535596049757,0.062255853486877163,0.008038186185385765,0.00548127515437685,0.18468376254797012,0.03216718990674439,0.04510191695679182,0.03308225807451212,0.016447095683092546,0.0778367314050628,0.11152384835601291,0.0,0.0069687680515855225,0.04820088987768562,0.002396629846496146,0.06292847480824518,0.0019955036659248353,0.0,0.0009110405758782851,0.010999998937852699,0.13343118138115986,0.08330940705493164,0.056204964419747455,0.040199912898649645,0.0071999994979862645,0.0,0.0,0.001337983533150131,0.007199998833299633,0.0,0.026749025527079688,0.19454675514849956
105,0.053950328416166274,0.3227702808676507,0.10379176709444542,0.2749681049743481,0.2421984311963981,0.39469211177794816,0.16126865271946342,0.18802383269756506,0.2380508687400497,0.22571480639651378,0.2845365055746253,0.21654680556141834,0.22543414649992083,0.2839459483532115,0.16972054950724208,0.15062642360452796,0.23005156806837976,0.2893568713712349,0.4313984109844689,0.0835999922330291,0.08319999321822596,0.6282383145435336,0.1355318750330346,0.6229690738773938,0.13131424961251664,0.05162573148756491,0.07599999227802656,0.06742907249420282,0.2857237966312574,0.3114543761475317,0.4436015168187962,0.29555270368318326,0.11199995873391032,0.03620001287922401,0.017326990653475767,0.3997901305527225,0.03259999678527198,0.08339997036958469,0.18290893574450745,0.6667491044232743,10.05568620802264,0.0,0.017918262915399736,0.04002452032817334,0.012894249818130529,0.07864009450299222,0.056064443077548404,0.011566226269741828,0.0014520181350279582,0.005276879913435106,0.0346429293137826,2.9871483460946105e-09,3.9224580271128644e-09,0.10148608956129408,0.017522824595076605,0.01501792231101352,0.014400004235449834,0.010999998783548867,0.051888348421384047,0.02816051901157436,0.0,1.498142116189121e-08,0.008956526472183934,1.516520310818058e-08,0.03476009846533705,4.262750996794131e-10,0.0,3.62813671378269e-10,0.010999998810941373,0.06703907976919832,0.04395002048099457,0.010418367156468294,0.016908072642298974,0.006253063824499734,0.0,0.0,0.006595531072227524,0.004767435735628327,0.0,0.013835969828566335,0.0989844721195568
106,0.02899999728350922,0.22705485332000222,0.07831344353084874,0.1903881205731959,0.1701677041914895,0.29110238775239694,0.137662781939647,0.15009121978660522,0.1795176810824883,0.17308352003126312,0.2095355035785226,0.14613385435817328,0.16239997752247154,0.19041122475067473,0.11132931447116176,0.10626488134215085,0.17147318515756005,0.2056836651986841,0.30805540507048224,0.052146432099667635,0.05200297194778193,0.40067275005790626,0.098305802779148,0.4040533401124607,0.08978602652458521,0.04490609663248623,0.06499998817028463,0.03922663296585918,0.17555924469746476,0.16344257359016856,0.2895886938119267,0.24716359983387107,0.08021349117361154,0.02899998617127442,0.007200003484545484,0.2515634020267418,0.02160000007438937,0.05990714174588298,0.09263182692163198,0.3692077210558406,6.624604558907024,0.0,0.004355364732973564,0.023171237252065255,0.01735913724412132,0.016070645958010676,0.024725504920253796,0.005055592923398595,2.055976768723014e-09,0.002531654597949428,0.008303386321813258,0.003764842419916009,0.0031389877045563674,0.01390056632416409,0.008711406282517799,4.579061206900107e-09,0.01765732570139492,9.113880553187495e-09,0.05336296861294245,0.03954789399567171,0.0,5.305663411805032e-10,5.918550479856064e-09,3.770788537425849e-10,0.008418599616085024,5.278767317632548e-12,0.0,4.754711103492196e-11,2.461249767674851e-09,0.01978783153925569,0.021244054322911002,0.0009523370939098802,0.006793473591894638,6.208475017898757e-11,0.0,0.0,0.000663364808938396,1.2591415365788599e-09,0.0,0.0023361698869784554,0.05190573982602853
107,1.4748594401673056e-08,0.16058620208180868,0.06140003133143001,0.15043379350883496,0.1365336587598114,0.1958697718257275,0.09540973972434223,0.0853803442254801,0.11479191399315043,0.10207992637830438,0.1302825958814123,0.11159463642848473,0.11989046639487963,0.10589008313762031,0.07050140989982004,0.06322414440844232,0.11789358754544997,0.14137601857638235,0.21842547664025339,0.0296673585420179,0.029695239448687204,0.212341145679981,0.06067248746527365,0.2162204951175165,0.03960000061877705,0.0257347408450342,0.026188977813077663,0.02519999892013979,0.09950382670264621,0.09817358956391788,0.1407639780820699,0.17293131221087205,0.028800037124109563,0.023927718858085915,0.007200000378222933,0.16068080447609054,0.010800010209574636,0.03643187915137103,0.05213489422165332,0.19546735612698843,4.184025229826195,0.0,0.01632260587405056,0.012335264629744404,0.006983611817666656,0.018583131890043233,0.03480054741017512,0.018199994758452423,6.401306775632968e-10,0.006318061916464769,1.4584615483683627e-09,0.0008282314893586502,0.002214870685591033,0.014673781858452615,0.0040930945509844744,0.006251527673075362,0.016423192271907004,8.637495371871124e-10,0.013157425846763228,0.03970040802506524,0.0,7.081348540138216e-11,2.610669779712489e-09,2.6011992166687394e-11,0.0008232043698988079,5.3746754020048225e-12,0.0,0.0011954241463422032,3.6599485428960965e-10,0.004420808405816224,0.02164951414218289,0.007748016298168912,0.018801471553590438,4.606588045014276e-11,0.0,0.0,0.004777444257516076,3.910501183911275e-10,0.0,1.3630180819131836e-09,0.040023921067208014
108,1.1486215227609482e-09,0.08472628128483192,0.04993853493936639,0.10417639951059428,0.07642892642069088,0.10832234905633992,0.04395669701982166,0.05127700068179778,0.04888129444780213,0.07542138054603878,0.0892153799471067,0.07574445597055751,0.07702309170750943,0.05495826373808007,0.04387765054457801,0.05040000054832803,0.06182408044118878,0.08807383201510847,0.1519285149981628,0.025750897378107318,0.028799996854265462,0.12388490823933027,0.028384275516047296,0.1359000715869301,0.03648431643848066,0.01080000022520244,0.010800003832184853,0.007200026521047539,0.046800014552901024,0.056400415856295946,0.06709275635204838,0.15121053457854142,0.027012100877110142,0.007200004203337067,0.007199999833282325,0.07788883438969468,0.0039030080037491897,0.01905672392869666,0.018032937154149196,0.11463203054667179,3.427163443079984,0.0,0.01251221717564358,0.029357602577932834,0.06279001538814057,0.09178279333051106,0.07397351515021368,0.021413075185289353,0.016096965282700715,0.032302593821262424,0.0594883687793559,0.0023114399286755004,0.003228475240245068,0.10911523318208997,0.034209238761328344,0.0366973207657443,0.02298758164281209,0.005573327044157387,0.09284794971018226,0.07611245549497159,0.0,0.002760187925987237,0.008989307563034163,6.70554625478339e-11,0.03758755134966592,0.004469621475875405,0.0,4.901877765379083e-10,9.020462616224468e-11,0.0631262979315386,0.034842797559129876,0.024445317872851452,0.0374007250236489,1.7601978517399955e-11,0.0,0.0005977025897110701,0.011869710657212514,7.09901985826066e-11,0.0,2.2898431817444744e-09,0.07766605980959021
109,9.589082121421538e-10,0.028468548299267156,0.005875127231698871,0.042570233723421814,0.03763321437585187,0.043415092096488465,0.018000009561317507,0.02230528900966289,0.030280476294211343,0.04541581994302666,0.03803355672029263,0.032513516124252594,0.019203129966968182,0.019330314075787156,0.014565272706400182,0.035555418943154754,0.02422185018707354,0.0329625970986581,0.08157390527151934,1.1056335221087546e-08,0.014111388299364775,0.046918777492861226,0.004063998759080722,0.04501079516807934,0.020111196845658114,0.01079999856111024,0.009565864490744607,2.8962962821705083e-09,0.029806245571380077,0.03925927172445996,0.034503909555719005,0.07442680890424565,0.0006409261980491161,0.007199999936526234,1.7801135600977859e-09,0.041514121679087315,1.0872649913288987e-09,0.004829622914222434,0.0036000104679557534,0.041522623333749266,1.9577648589031398,2.509394542717791e-09,0.016469895063820374,0.031769958848969,0.05076004252402064,0.08554819171477607,0.05335657731503613,0.01877822420967925,0.017648304289142113,0.02452922464345768,0.05809788032735279,0.0013080255953981774,0.017335561082897397,0.06711082076412622,0.017324075010507558,0.04306306388195395,0.022733475868161983,0.005182993627526543,0.052037736763652066,0.0708464169107114,6.949489633417113e-10,0.0015688941485671672,4.1040275080492516e-08,1.3226725247932534e-09,0.03327760845685147,1.3569540794217116e-09,0.0,1.8821766140615084e-10,6.031387533313975e-10,0.07430523085703317,0.014884755233512048,0.05500300964261338,0.011475347066136073,3.098090012513026e-10,0.0,0.0008031324972691406,0.00836502473686698,0.0,0.0,1.1031313814904553e-10,0.10437239037711178
